"types"	"counts"
"12853"	"SULT1C4"	2
"12854"	"SULT1E1"	4
"12855"	"SULT2A1"	1
"12856"	"SULT4A1"	1
"12857"	"SUMF1"	2
"12858"	"SUMF2"	2
"12859"	"SUN1"	3
"12860"	"SUN2"	4
"12861"	"SUN3"	7
"12862"	"SUN5"	4
"12863"	"SUOX"	2
"12864"	"SUPT16H"	12
"12865"	"SUPT20H"	5
"12866"	"SUPT3H"	5
"12867"	"SUPT5H"	4
"12868"	"SUPT6H"	12
"12869"	"SUPT7L"	1
"12870"	"SUPV3L1"	7
"12871"	"SURF2"	1
"12872"	"SURF4"	1
"12873"	"SURF6"	1
"12874"	"SUSD1"	2
"12875"	"SUSD2"	3
"12876"	"SUSD3"	1
"12877"	"SUSD5"	4
"12878"	"SUSD6"	3
"12879"	"SUV39H1"	3
"12880"	"SUV39H2"	1
"12881"	"SUV420H1"	5
"12882"	"SUV420H2"	3
"12883"	"SUZ12"	2
"12884"	"SV2A"	6
"12885"	"SV2B"	3
"12886"	"SV2C"	3
"12887"	"SVEP1"	29
"12888"	"SVIL"	13
"12889"	"SVIP"	2
"12890"	"SVOP"	1
"12891"	"SVOPL"	2
"12892"	"SWAP70"	3
"12893"	"SWI5"	1
"12894"	"SWSAP1"	2
"12895"	"SWT1"	2
"12896"	"SYAP1"	3
"12897"	"SYBU"	6
"12898"	"SYCE1"	3
"12899"	"SYCE2"	2
"12900"	"SYCN"	1
"12901"	"SYCP1"	10
"12902"	"SYCP2"	9
"12903"	"SYCP2L"	5
"12904"	"SYCP3"	1
"12905"	"SYDE1"	1
"12906"	"SYDE2"	6
"12907"	"SYF2"	1
"12908"	"SYK"	7
"12909"	"SYMPK"	5
"12910"	"SYN1"	1
"12911"	"SYN2"	3
"12912"	"SYN3"	3
"12913"	"SYNC"	2
"12914"	"SYNCRIP"	3
"12915"	"SYNDIG1"	2
"12916"	"SYNDIG1L"	2
"12917"	"SYNE1"	106
"12918"	"SYNE2"	38
"12919"	"SYNE3"	8
"12920"	"SYNE4"	2
"12921"	"SYNGAP1"	4
"12922"	"SYNGR1"	1
"12923"	"SYNGR4"	1
"12924"	"SYNJ1"	9
"12925"	"SYNJ2"	9
"12926"	"SYNJ2BP"	2
"12927"	"SYNM"	7
"12928"	"SYNPO"	1
"12929"	"SYNPO2"	6
"12930"	"SYNPO2L"	5
"12931"	"SYNRG"	4
"12932"	"SYP"	1
"12933"	"SYPL2"	2
"12934"	"SYS1"	1
"12935"	"SYT1"	8
"12936"	"SYT10"	6
"12937"	"SYT11"	2
"12938"	"SYT12"	2
"12939"	"SYT13"	1
"12940"	"SYT14"	1
"12941"	"SYT15"	2
"12942"	"SYT16"	10
"12943"	"SYT17"	1
"12944"	"SYT3"	4
"12945"	"SYT4"	4
"12946"	"SYT5"	2
"12947"	"SYT6"	5
"12948"	"SYT7"	2
"12949"	"SYT8"	3
"12950"	"SYT9"	4
"12951"	"SYTL1"	3
"12952"	"SYTL2"	3
"12953"	"SYTL3"	2
"12954"	"SYTL4"	3
"12955"	"SYTL5"	6
"12956"	"SYVN1"	3
"12957"	"SZT2"	16
"12958"	"T"	6
"12959"	"TAAR1"	5
"12960"	"TAAR2"	2
"12961"	"TAAR5"	2
"12962"	"TAAR6"	1
"12963"	"TAAR9"	3
"12964"	"TAB1"	5
"12965"	"TAB2"	4
"12966"	"TAB3"	4
"12967"	"TAC3"	1
"12968"	"TACC1"	3
"12969"	"TACC2"	13
"12970"	"TACC3"	6
"12971"	"TACR1"	4
"12972"	"TACR2"	4
"12973"	"TACR3"	6
"12974"	"TACSTD2"	1
"12975"	"TADA1"	2
"12976"	"TADA2A"	5
"12977"	"TADA2B"	3
"12978"	"TADA3"	2
"12979"	"TAF1"	10
"12980"	"TAF10"	1
"12981"	"TAF13"	1
"12982"	"TAF15"	6
"12983"	"TAF1A"	1
"12984"	"TAF1B"	2
"12985"	"TAF1C"	5
"12986"	"TAF1D"	1
"12987"	"TAF1L"	20
"12988"	"TAF2"	6
"12989"	"TAF3"	3
"12990"	"TAF4"	4
"12991"	"TAF4B"	2
"12992"	"TAF5"	6
"12993"	"TAF5L"	5
"12994"	"TAF6"	3
"12995"	"TAF6L"	2
"12996"	"TAF7"	2
"12997"	"TAF7L"	4
"12998"	"TAF9"	1
"12999"	"TAGAP"	1
"13000"	"TAGLN"	1
"13001"	"TAGLN3"	1
"13002"	"TAL1"	4
"13003"	"TALDO1"	2
"13004"	"TAMM41"	1
"13005"	"TANC1"	15
"13006"	"TANC2"	5
"13007"	"TANGO6"	9
"13008"	"TANK"	2
"13009"	"TAOK1"	5
"13010"	"TAOK2"	7
"13011"	"TAOK3"	5
"13012"	"TAP1"	6
"13013"	"TAP2"	3
"13014"	"TAPBP"	5
"13015"	"TAPBPL"	3
"13016"	"TAPT1"	2
"13017"	"TARBP1"	9
"13018"	"TARBP2"	2
"13019"	"TARDBP"	7
"13020"	"TARS"	5
"13021"	"TARS2"	4
"13022"	"TARSL2"	5
"13023"	"TAS1R1"	6
"13024"	"TAS1R2"	5
"13025"	"TAS1R3"	1
"13026"	"TAS2R1"	4
"13027"	"TAS2R13"	1
"13028"	"TAS2R14"	4
"13029"	"TAS2R16"	4
"13030"	"TAS2R20"	4
"13031"	"TAS2R3"	1
"13032"	"TAS2R30"	3
"13033"	"TAS2R31"	1
"13034"	"TAS2R38"	3
"13035"	"TAS2R39"	1
"13036"	"TAS2R40"	5
"13037"	"TAS2R41"	3
"13038"	"TAS2R42"	1
"13039"	"TAS2R43"	2
"13040"	"TAS2R46"	5
"13041"	"TAS2R50"	1
"13042"	"TAS2R60"	1
"13043"	"TAS2R7"	1
"13044"	"TAS2R8"	4
"13045"	"TAS2R9"	2
"13046"	"TASP1"	3
"13047"	"TAT"	2
"13048"	"TATDN1"	2
"13049"	"TATDN2"	1
"13050"	"TATDN3"	2
"13051"	"TAX1BP1"	3
"13052"	"TAZ"	2
"13053"	"TBC1D1"	3
"13054"	"TBC1D10A"	5
"13055"	"TBC1D10C"	1
"13056"	"TBC1D12"	2
"13057"	"TBC1D13"	2
"13058"	"TBC1D14"	3
"13059"	"TBC1D15"	5
"13060"	"TBC1D16"	2
"13061"	"TBC1D17"	5
"13062"	"TBC1D2"	3
"13063"	"TBC1D20"	5
"13064"	"TBC1D22A"	3
"13065"	"TBC1D22B"	1
"13066"	"TBC1D23"	2
"13067"	"TBC1D24"	3
"13068"	"TBC1D25"	1
"13069"	"TBC1D26"	1
"13070"	"TBC1D28"	1
"13071"	"TBC1D29"	1
"13072"	"TBC1D2B"	4
"13073"	"TBC1D31"	6
"13074"	"TBC1D32"	10
"13075"	"TBC1D3B"	1
"13076"	"TBC1D3F"	2
"13077"	"TBC1D4"	10
"13078"	"TBC1D5"	3
"13079"	"TBC1D7"	2
"13080"	"TBC1D8"	4
"13081"	"TBC1D8B"	3
"13082"	"TBC1D9"	6
"13083"	"TBC1D9B"	4
"13084"	"TBCC"	1
"13085"	"TBCCD1"	5
"13086"	"TBCD"	4
"13087"	"TBCE"	4
"13088"	"TBCEL"	5
"13089"	"TBCK"	8
"13090"	"TBK1"	2
"13091"	"TBKBP1"	3
"13092"	"TBL1X"	6
"13093"	"TBL1XR1"	4
"13094"	"TBL1Y"	2
"13095"	"TBL2"	2
"13096"	"TBL3"	2
"13097"	"TBP"	1
"13098"	"TBPL1"	2
"13099"	"TBR1"	4
"13100"	"TBRG4"	1
"13101"	"TBX10"	1
"13102"	"TBX15"	3
"13103"	"TBX18"	3
"13104"	"TBX19"	4
"13105"	"TBX2"	4
"13106"	"TBX20"	4
"13107"	"TBX21"	2
"13108"	"TBX22"	11
"13109"	"TBX3"	2
"13110"	"TBX4"	2
"13111"	"TBX5"	3
"13112"	"TBX6"	4
"13113"	"TBXA2R"	1
"13114"	"TBXAS1"	5
"13115"	"TC2N"	3
"13116"	"TCAF1"	5
"13117"	"TCAF2"	1
"13118"	"TCAIM"	5
"13119"	"TCEA1"	2
"13120"	"TCEA2"	2
"13121"	"TCEA3"	1
"13122"	"TCEAL2"	5
"13123"	"TCEAL3"	2
"13124"	"TCEAL6"	1
"13125"	"TCEAL7"	2
"13126"	"TCEAL8"	1
"13127"	"TCEANC2"	2
"13128"	"TCEB1"	2
"13129"	"TCEB3"	1
"13130"	"TCEB3B"	7
"13131"	"TCEB3C"	2
"13132"	"TCERG1"	11
"13133"	"TCF12"	3
"13134"	"TCF20"	6
"13135"	"TCF21"	4
"13136"	"TCF4"	2
"13137"	"TCF7"	2
"13138"	"TCF7L1"	2
"13139"	"TCF7L2"	1
"13140"	"TCFL5"	3
"13141"	"TCHH"	18
"13142"	"TCHHL1"	7
"13143"	"TCHP"	2
"13144"	"TCIRG1"	5
"13145"	"TCL1A"	2
"13146"	"TCL1B"	1
"13147"	"TCN1"	5
"13148"	"TCN2"	2
"13149"	"TCOF1"	8
"13150"	"TCP1"	1
"13151"	"TCP10"	2
"13152"	"TCP10L"	3
"13153"	"TCP10L2"	3
"13154"	"TCP11"	2
"13155"	"TCP11L1"	2
"13156"	"TCP11L2"	5
"13157"	"TCTE1"	4
"13158"	"TCTE3"	1
"13159"	"TCTEX1D1"	1
"13160"	"TCTN1"	5
"13161"	"TCTN2"	3
"13162"	"TCTN3"	1
"13163"	"TDG"	4
"13164"	"TDGF1"	1
"13165"	"TDO2"	3
"13166"	"TDP1"	5
"13167"	"TDRD1"	8
"13168"	"TDRD10"	4
"13169"	"TDRD3"	6
"13170"	"TDRD5"	10
"13171"	"TDRD6"	15
"13172"	"TDRD7"	3
"13173"	"TDRD9"	2
"13174"	"TDRKH"	5
"13175"	"TDRP"	2
"13176"	"TEAD1"	2
"13177"	"TEAD2"	1
"13178"	"TEAD4"	5
"13179"	"TEC"	2
"13180"	"TECPR1"	5
"13181"	"TECPR2"	4
"13182"	"TECR"	3
"13183"	"TECRL"	8
"13184"	"TECTA"	10
"13185"	"TECTB"	6
"13186"	"TEK"	5
"13187"	"TEKT1"	3
"13188"	"TEKT3"	5
"13189"	"TEKT4"	4
"13190"	"TEKT5"	2
"13191"	"TELO2"	1
"13192"	"TENM1"	33
"13193"	"TENM2"	12
"13194"	"TENM3"	14
"13195"	"TENM4"	5
"13196"	"TEP1"	13
"13197"	"TEPP"	2
"13198"	"TERF1"	4
"13199"	"TERF2"	3
"13200"	"TERT"	4
"13201"	"TESK1"	2
"13202"	"TESK2"	1
"13203"	"TESPA1"	4
"13204"	"TET1"	8
"13205"	"TET2"	7
"13206"	"TET3"	7
"13207"	"TEX10"	7
"13208"	"TEX101"	1
"13209"	"TEX11"	6
"13210"	"TEX13A"	10
"13211"	"TEX13B"	1
"13212"	"TEX14"	7
"13213"	"TEX15"	10
"13214"	"TEX19"	1
"13215"	"TEX2"	7
"13216"	"TEX264"	3
"13217"	"TEX29"	1
"13218"	"TEX30"	1
"13219"	"TEX33"	1
"13220"	"TEX35"	1
"13221"	"TEX37"	2
"13222"	"TEX43"	1
"13223"	"TEX9"	1
"13224"	"TF"	6
"13225"	"TFAM"	1
"13226"	"TFAP2A"	7
"13227"	"TFAP2B"	4
"13228"	"TFAP2C"	2
"13229"	"TFAP2D"	4
"13230"	"TFAP2E"	4
"13231"	"TFAP4"	4
"13232"	"TFB2M"	2
"13233"	"TFCP2"	4
"13234"	"TFCP2L1"	3
"13235"	"TFDP1"	3
"13236"	"TFDP3"	3
"13237"	"TFE3"	2
"13238"	"TFEB"	2
"13239"	"TFEC"	5
"13240"	"TFG"	2
"13241"	"TFIP11"	2
"13242"	"TFPI"	3
"13243"	"TFPI2"	1
"13244"	"TFPT"	2
"13245"	"TFR2"	2
"13246"	"TFRC"	7
"13247"	"TG"	23
"13248"	"TGDS"	3
"13249"	"TGFB1"	2
"13250"	"TGFB1I1"	3
"13251"	"TGFB2"	5
"13252"	"TGFB3"	1
"13253"	"TGFBI"	6
"13254"	"TGFBR1"	2
"13255"	"TGFBR2"	22
"13256"	"TGFBR3"	5
"13257"	"TGFBRAP1"	4
"13258"	"TGIF1"	2
"13259"	"TGIF2LX"	5
"13260"	"TGM1"	2
"13261"	"TGM2"	4
"13262"	"TGM3"	4
"13263"	"TGM4"	8
"13264"	"TGM5"	4
"13265"	"TGM6"	9
"13266"	"TGM7"	1
"13267"	"TGOLN2"	4
"13268"	"TGS1"	4
"13269"	"TH"	3
"13270"	"THADA"	7
"13271"	"THAP1"	2
"13272"	"THAP10"	2
"13273"	"THAP11"	2
"13274"	"THAP2"	2
"13275"	"THAP3"	1
"13276"	"THAP4"	4
"13277"	"THAP5"	6
"13278"	"THAP6"	3
"13279"	"THAP7"	1
"13280"	"THAP8"	1
"13281"	"THAP9"	6
"13282"	"THBD"	1
"13283"	"THBS1"	5
"13284"	"THBS2"	7
"13285"	"THBS3"	3
"13286"	"THBS4"	7
"13287"	"THEG"	4
"13288"	"THEM4"	1
"13289"	"THEM5"	2
"13290"	"THEMIS"	9
"13291"	"THEMIS2"	3
"13292"	"THG1L"	1
"13293"	"THNSL1"	4
"13294"	"THNSL2"	3
"13295"	"THOC1"	1
"13296"	"THOC2"	13
"13297"	"THOC5"	1
"13298"	"THOC6"	2
"13299"	"THOC7"	1
"13300"	"THOP1"	2
"13301"	"THPO"	1
"13302"	"THRA"	4
"13303"	"THRAP3"	3
"13304"	"THRB"	2
"13305"	"THSD1"	5
"13306"	"THSD4"	8
"13307"	"THSD7A"	34
"13308"	"THSD7B"	14
"13309"	"THUMPD2"	1
"13310"	"THUMPD3"	1
"13311"	"THY1"	2
"13312"	"TIA1"	1
"13313"	"TIAF1"	1
"13314"	"TIAL1"	3
"13315"	"TIAM1"	12
"13316"	"TIAM2"	15
"13317"	"TICAM1"	5
"13318"	"TICRR"	10
"13319"	"TIE1"	9
"13320"	"TIFA"	1
"13321"	"TIGD2"	4
"13322"	"TIGD3"	1
"13323"	"TIGD4"	7
"13324"	"TIGD5"	1
"13325"	"TIGD7"	2
"13326"	"TIGIT"	4
"13327"	"TIMD4"	4
"13328"	"TIMELESS"	8
"13329"	"TIMM13"	2
"13330"	"TIMM17A"	1
"13331"	"TIMM21"	1
"13332"	"TIMM22"	1
"13333"	"TIMM23"	1
"13334"	"TIMM44"	2
"13335"	"TIMM50"	1
"13336"	"TIMMDC1"	1
"13337"	"TIMP1"	1
"13338"	"TIMP2"	1
"13339"	"TIMP4"	1
"13340"	"TINAG"	4
"13341"	"TINAGL1"	1
"13342"	"TINF2"	3
"13343"	"TIPARP"	2
"13344"	"TIPIN"	3
"13345"	"TIPRL"	3
"13346"	"TIRAP"	1
"13347"	"TJAP1"	4
"13348"	"TJP1"	11
"13349"	"TJP2"	5
"13350"	"TJP3"	5
"13351"	"TKT"	4
"13352"	"TKTL1"	6
"13353"	"TKTL2"	10
"13354"	"TLCD1"	2
"13355"	"TLDC1"	2
"13356"	"TLDC2"	1
"13357"	"TLE1"	7
"13358"	"TLE2"	2
"13359"	"TLE3"	3
"13360"	"TLE4"	10
"13361"	"TLE6"	3
"13362"	"TLK1"	5
"13363"	"TLK2"	7
"13364"	"TLL1"	8
"13365"	"TLL2"	6
"13366"	"TLN1"	21
"13367"	"TLN2"	11
"13368"	"TLR1"	3
"13369"	"TLR10"	5
"13370"	"TLR2"	1
"13371"	"TLR3"	1
"13372"	"TLR4"	17
"13373"	"TLR5"	3
"13374"	"TLR6"	3
"13375"	"TLR7"	7
"13376"	"TLR8"	7
"13377"	"TLR9"	5
"13378"	"TLX1"	2
"13379"	"TLX2"	1
"13380"	"TM2D2"	3
"13381"	"TM4SF1"	2
"13382"	"TM4SF18"	1
"13383"	"TM4SF19"	1
"13384"	"TM4SF4"	1
"13385"	"TM4SF5"	1
"13386"	"TM6SF1"	1
"13387"	"TM6SF2"	1
"13388"	"TM7SF2"	2
"13389"	"TM7SF3"	4
"13390"	"TM9SF2"	4
"13391"	"TM9SF3"	7
"13392"	"TM9SF4"	3
"13393"	"TMA16"	2
"13394"	"TMBIM1"	1
"13395"	"TMBIM4"	2
"13396"	"TMC1"	2
"13397"	"TMC2"	3
"13398"	"TMC3"	7
"13399"	"TMC4"	9
"13400"	"TMC5"	3
"13401"	"TMC6"	2
"13402"	"TMC7"	2
"13403"	"TMC8"	2
"13404"	"TMCC1"	6
"13405"	"TMCC2"	6
"13406"	"TMCC3"	1
"13407"	"TMCO1"	2
"13408"	"TMCO2"	1
"13409"	"TMCO3"	2
"13410"	"TMCO4"	1
"13411"	"TMCO5A"	3
"13412"	"TMED10"	2
"13413"	"TMED3"	1
"13414"	"TMED5"	3
"13415"	"TMED6"	2
"13416"	"TMED7"	1
"13417"	"TMED7-TICAM2"	2
"13418"	"TMED8"	2
"13419"	"TMEFF1"	2
"13420"	"TMEFF2"	2
"13421"	"TMEM104"	1
"13422"	"TMEM105"	1
"13423"	"TMEM106B"	2
"13424"	"TMEM106C"	1
"13425"	"TMEM107"	3
"13426"	"TMEM108"	4
"13427"	"TMEM110"	1
"13428"	"TMEM115"	1
"13429"	"TMEM116"	1
"13430"	"TMEM117"	6
"13431"	"TMEM119"	2
"13432"	"TMEM120B"	1
"13433"	"TMEM123"	1
"13434"	"TMEM125"	2
"13435"	"TMEM127"	1
"13436"	"TMEM130"	2
"13437"	"TMEM131"	7
"13438"	"TMEM132A"	11
"13439"	"TMEM132B"	17
"13440"	"TMEM132C"	1
"13441"	"TMEM132D"	32
"13442"	"TMEM132E"	11
"13443"	"TMEM133"	1
"13444"	"TMEM135"	3
"13445"	"TMEM138"	1
"13446"	"TMEM140"	3
"13447"	"TMEM145"	4
"13448"	"TMEM147"	1
"13449"	"TMEM14A"	1
"13450"	"TMEM14B"	1
"13451"	"TMEM150A"	1
"13452"	"TMEM150B"	1
"13453"	"TMEM151A"	1
"13454"	"TMEM154"	3
"13455"	"TMEM155"	1
"13456"	"TMEM156"	1
"13457"	"TMEM159"	1
"13458"	"TMEM161A"	2
"13459"	"TMEM161B"	3
"13460"	"TMEM164"	3
"13461"	"TMEM167A"	2
"13462"	"TMEM168"	9
"13463"	"TMEM169"	1
"13464"	"TMEM170A"	1
"13465"	"TMEM170B"	1
"13466"	"TMEM171"	1
"13467"	"TMEM173"	2
"13468"	"TMEM174"	1
"13469"	"TMEM175"	2
"13470"	"TMEM176A"	4
"13471"	"TMEM176B"	3
"13472"	"TMEM177"	3
"13473"	"TMEM178A"	2
"13474"	"TMEM179"	1
"13475"	"TMEM179B"	1
"13476"	"TMEM180"	1
"13477"	"TMEM181"	1
"13478"	"TMEM183A"	3
"13479"	"TMEM184A"	4
"13480"	"TMEM184B"	1
"13481"	"TMEM184C"	3
"13482"	"TMEM185A"	2
"13483"	"TMEM186"	2
"13484"	"TMEM187"	1
"13485"	"TMEM189"	2
"13486"	"TMEM190"	1
"13487"	"TMEM192"	1
"13488"	"TMEM194A"	1
"13489"	"TMEM198"	3
"13490"	"TMEM199"	1
"13491"	"TMEM2"	16
"13492"	"TMEM200A"	13
"13493"	"TMEM200B"	1
"13494"	"TMEM200C"	7
"13495"	"TMEM201"	2
"13496"	"TMEM202"	5
"13497"	"TMEM205"	1
"13498"	"TMEM206"	3
"13499"	"TMEM207"	1
"13500"	"TMEM208"	1
"13501"	"TMEM209"	1
"13502"	"TMEM211"	1
"13503"	"TMEM213"	1
"13504"	"TMEM214"	3
"13505"	"TMEM215"	3
"13506"	"TMEM217"	1
"13507"	"TMEM218"	2
"13508"	"TMEM219"	1
"13509"	"TMEM222"	2
"13510"	"TMEM223"	1
"13511"	"TMEM225"	3
"13512"	"TMEM229B"	1
"13513"	"TMEM231"	1
"13514"	"TMEM236"	2
"13515"	"TMEM237"	2
"13516"	"TMEM241"	2
"13517"	"TMEM242"	2
"13518"	"TMEM243"	1
"13519"	"TMEM244"	1
"13520"	"TMEM245"	1
"13521"	"TMEM246"	1
"13522"	"TMEM248"	2
"13523"	"TMEM25"	3
"13524"	"TMEM252"	5
"13525"	"TMEM254"	1
"13526"	"TMEM255A"	1
"13527"	"TMEM257"	1
"13528"	"TMEM258"	1
"13529"	"TMEM259"	1
"13530"	"TMEM26"	1
"13531"	"TMEM260"	4
"13532"	"TMEM31"	2
"13533"	"TMEM33"	1
"13534"	"TMEM35"	3
"13535"	"TMEM37"	3
"13536"	"TMEM38A"	2
"13537"	"TMEM38B"	2
"13538"	"TMEM39A"	1
"13539"	"TMEM39B"	1
"13540"	"TMEM40"	1
"13541"	"TMEM41A"	1
"13542"	"TMEM41B"	1
"13543"	"TMEM43"	1
"13544"	"TMEM44"	1
"13545"	"TMEM45A"	2
"13546"	"TMEM45B"	1
"13547"	"TMEM47"	1
"13548"	"TMEM5"	3
"13549"	"TMEM50B"	1
"13550"	"TMEM51"	1
"13551"	"TMEM54"	2
"13552"	"TMEM55A"	3
"13553"	"TMEM55B"	1
"13554"	"TMEM56"	1
"13555"	"TMEM57"	3
"13556"	"TMEM59"	1
"13557"	"TMEM59L"	1
"13558"	"TMEM60"	1
"13559"	"TMEM61"	2
"13560"	"TMEM62"	3
"13561"	"TMEM63A"	2
"13562"	"TMEM63B"	1
"13563"	"TMEM63C"	6
"13564"	"TMEM64"	1
"13565"	"TMEM65"	2
"13566"	"TMEM67"	4
"13567"	"TMEM70"	1
"13568"	"TMEM71"	3
"13569"	"TMEM72"	4
"13570"	"TMEM74"	2
"13571"	"TMEM79"	2
"13572"	"TMEM80"	2
"13573"	"TMEM81"	1
"13574"	"TMEM82"	2
"13575"	"TMEM86A"	1
"13576"	"TMEM87A"	2
"13577"	"TMEM87B"	2
"13578"	"TMEM88"	2
"13579"	"TMEM8A"	3
"13580"	"TMEM8B"	1
"13581"	"TMEM91"	1
"13582"	"TMEM92"	2
"13583"	"TMEM95"	1
"13584"	"TMEM97"	1
"13585"	"TMEM99"	1
"13586"	"TMF1"	4
"13587"	"TMIGD1"	1
"13588"	"TMIGD2"	3
"13589"	"TMLHE"	1
"13590"	"TMOD1"	2
"13591"	"TMOD2"	1
"13592"	"TMOD4"	1
"13593"	"TMPO"	3
"13594"	"TMPPE"	2
"13595"	"TMPRSS11B"	3
"13596"	"TMPRSS11D"	3
"13597"	"TMPRSS11E"	2
"13598"	"TMPRSS11F"	4
"13599"	"TMPRSS12"	2
"13600"	"TMPRSS13"	5
"13601"	"TMPRSS15"	5
"13602"	"TMPRSS2"	2
"13603"	"TMPRSS3"	2
"13604"	"TMPRSS5"	1
"13605"	"TMPRSS6"	5
"13606"	"TMPRSS7"	1
"13607"	"TMPRSS9"	4
"13608"	"TMSB10"	1
"13609"	"TMSB4Y"	1
"13610"	"TMTC1"	7
"13611"	"TMTC2"	11
"13612"	"TMTC3"	11
"13613"	"TMTC4"	3
"13614"	"TMUB1"	1
"13615"	"TMUB2"	2
"13616"	"TMX1"	1
"13617"	"TMX3"	2
"13618"	"TMX4"	1
"13619"	"TNC"	12
"13620"	"TNFAIP1"	4
"13621"	"TNFAIP3"	6
"13622"	"TNFAIP6"	5
"13623"	"TNFAIP8"	1
"13624"	"TNFAIP8L2"	2
"13625"	"TNFAIP8L3"	2
"13626"	"TNFRSF10A"	2
"13627"	"TNFRSF10B"	1
"13628"	"TNFRSF10D"	1
"13629"	"TNFRSF11A"	3
"13630"	"TNFRSF11B"	1
"13631"	"TNFRSF13C"	2
"13632"	"TNFRSF18"	2
"13633"	"TNFRSF19"	4
"13634"	"TNFRSF1A"	1
"13635"	"TNFRSF1B"	2
"13636"	"TNFRSF21"	5
"13637"	"TNFRSF25"	2
"13638"	"TNFRSF4"	2
"13639"	"TNFRSF8"	2
"13640"	"TNFRSF9"	3
"13641"	"TNFSF10"	1
"13642"	"TNFSF11"	1
"13643"	"TNFSF13"	1
"13644"	"TNFSF13B"	3
"13645"	"TNFSF14"	2
"13646"	"TNFSF15"	1
"13647"	"TNFSF18"	1
"13648"	"TNFSF4"	1
"13649"	"TNFSF8"	2
"13650"	"TNFSF9"	1
"13651"	"TNIK"	16
"13652"	"TNIP1"	6
"13653"	"TNIP2"	1
"13654"	"TNIP3"	6
"13655"	"TNK1"	3
"13656"	"TNK2"	4
"13657"	"TNKS"	6
"13658"	"TNKS1BP1"	16
"13659"	"TNKS2"	6
"13660"	"TNMD"	2
"13661"	"TNN"	19
"13662"	"TNNC2"	1
"13663"	"TNNI2"	3
"13664"	"TNNI3"	1
"13665"	"TNNI3K"	3
"13666"	"TNNT1"	2
"13667"	"TNNT2"	2
"13668"	"TNNT3"	2
"13669"	"TNP2"	1
"13670"	"TNPO1"	4
"13671"	"TNPO2"	8
"13672"	"TNPO3"	3
"13673"	"TNR"	20
"13674"	"TNRC18"	8
"13675"	"TNRC6A"	12
"13676"	"TNRC6B"	9
"13677"	"TNRC6C"	4
"13678"	"TNS1"	7
"13679"	"TNS2"	7
"13680"	"TNS3"	10
"13681"	"TNS4"	5
"13682"	"TNXB"	14
"13683"	"TOB2"	3
"13684"	"TOE1"	6
"13685"	"TOLLIP"	1
"13686"	"TOM1"	3
"13687"	"TOM1L1"	1
"13688"	"TOM1L2"	4
"13689"	"TOMM20"	1
"13690"	"TOMM20L"	1
"13691"	"TOMM34"	1
"13692"	"TOMM40"	1
"13693"	"TOMM40L"	1
"13694"	"TOMM5"	1
"13695"	"TOMM70A"	1
"13696"	"TONSL"	5
"13697"	"TOP1"	4
"13698"	"TOP1MT"	4
"13699"	"TOP2A"	7
"13700"	"TOP2B"	3
"13701"	"TOP3A"	3
"13702"	"TOP3B"	6
"13703"	"TOPBP1"	7
"13704"	"TOPORS"	7
"13705"	"TOR1AIP1"	3
"13706"	"TOR1AIP2"	3
"13707"	"TOR1B"	1
"13708"	"TOR3A"	2
"13709"	"TOR4A"	3
"13710"	"TOX"	3
"13711"	"TOX2"	6
"13712"	"TOX3"	5
"13713"	"TOX4"	8
"13714"	"TP53"	398
"13715"	"TP53BP1"	17
"13716"	"TP53BP2"	6
"13717"	"TP53I11"	2
"13718"	"TP53I13"	1
"13719"	"TP53INP2"	2
"13720"	"TP53RK"	2
"13721"	"TP53TG5"	1
"13722"	"TP63"	14
"13723"	"TPBG"	1
"13724"	"TPCN1"	2
"13725"	"TPCN2"	8
"13726"	"TPD52"	4
"13727"	"TPD52L1"	1
"13728"	"TPD52L2"	2
"13729"	"TPD52L3"	1
"13730"	"TPGS2"	1
"13731"	"TPH1"	3
"13732"	"TPH2"	5
"13733"	"TPI1"	3
"13734"	"TPK1"	3
"13735"	"TPM1"	1
"13736"	"TPM2"	2
"13737"	"TPM4"	1
"13738"	"TPO"	10
"13739"	"TPP2"	5
"13740"	"TPPP"	1
"13741"	"TPPP2"	2
"13742"	"TPPP3"	1
"13743"	"TPR"	11
"13744"	"TPRA1"	1
"13745"	"TPRG1"	2
"13746"	"TPRG1L"	1
"13747"	"TPRKB"	1
"13748"	"TPRX1"	2
"13749"	"TPSAB1"	1
"13750"	"TPST2"	2
"13751"	"TPTE"	18
"13752"	"TPTE2"	2
"13753"	"TPX2"	4
"13754"	"TRA2A"	2
"13755"	"TRA2B"	5
"13756"	"TRABD"	1
"13757"	"TRABD2A"	3
"13758"	"TRAC"	1
"13759"	"TRADD"	1
"13760"	"TRAF3"	6
"13761"	"TRAF3IP1"	2
"13762"	"TRAF3IP2"	1
"13763"	"TRAF3IP3"	5
"13764"	"TRAF5"	1
"13765"	"TRAF6"	3
"13766"	"TRAF7"	1
"13767"	"TRAFD1"	3
"13768"	"TRAIP"	2
"13769"	"TRAJ10"	1
"13770"	"TRAJ23"	1
"13771"	"TRAJ37"	1
"13772"	"TRAK2"	5
"13773"	"TRAM1"	4
"13774"	"TRAM1L1"	5
"13775"	"TRAM2"	1
"13776"	"TRANK1"	10
"13777"	"TRAP1"	2
"13778"	"TRAPPC10"	2
"13779"	"TRAPPC11"	4
"13780"	"TRAPPC12"	3
"13781"	"TRAPPC13"	1
