"types"	"counts"
"16541"	"RNASE10"	4
"16542"	"RNASE11"	4
"16543"	"RNASE12"	4
"16544"	"RNASE13"	7
"16545"	"RNASE2"	6
"16546"	"RNASE3"	6
"16547"	"RNASE4"	4
"16548"	"RNASE6"	5
"16549"	"RNASE7"	7
"16550"	"RNASE8"	7
"16551"	"RNASE9"	4
"16552"	"RNASEH2A"	5
"16553"	"RNASEH2B"	3
"16554"	"RNASEH2C"	12
"16555"	"RNASEL"	4
"16556"	"RNASET2"	3
"16557"	"RND1"	1
"16558"	"RND2"	1
"16559"	"RND3"	1
"16560"	"RNF103"	1
"16561"	"RNF103-CHMP3"	1
"16562"	"RNF11"	1
"16563"	"RNF112"	2
"16564"	"RNF113A"	8
"16565"	"RNF113B"	5
"16566"	"RNF114"	1
"16567"	"RNF115"	6
"16568"	"RNF121"	38
"16569"	"RNF122"	16
"16570"	"RNF123"	2
"16571"	"RNF125"	3
"16572"	"RNF126"	3
"16573"	"RNF126P1"	2
"16574"	"RNF128"	5
"16575"	"RNF13"	43
"16576"	"RNF130"	2
"16577"	"RNF133"	4
"16578"	"RNF135"	1
"16579"	"RNF138"	3
"16580"	"RNF138P1"	4
"16581"	"RNF139"	29
"16582"	"RNF14"	1
"16583"	"RNF141"	1
"16584"	"RNF144B"	3
"16585"	"RNF145"	1
"16586"	"RNF146"	4
"16587"	"RNF148"	4
"16588"	"RNF149"	1
"16589"	"RNF150"	1
"16590"	"RNF151"	1
"16591"	"RNF152"	13
"16592"	"RNF157"	2
"16593"	"RNF165"	7
"16594"	"RNF166"	4
"16595"	"RNF168"	51
"16596"	"RNF169"	15
"16597"	"RNF17"	2
"16598"	"RNF170"	13
"16599"	"RNF175"	4
"16600"	"RNF180"	1
"16601"	"RNF181"	1
"16602"	"RNF182"	4
"16603"	"RNF183"	6
"16604"	"RNF185"	2
"16605"	"RNF187"	4
"16606"	"RNF19A"	15
"16607"	"RNF19B"	2
"16608"	"RNF2"	6
"16609"	"RNF20"	4
"16610"	"RNF207"	1
"16611"	"RNF208"	5
"16612"	"RNF212"	8
"16613"	"RNF213"	1
"16614"	"RNF214"	4
"16615"	"RNF215"	3
"16616"	"RNF216"	7
"16617"	"RNF216P1"	7
"16618"	"RNF217"	3
"16619"	"RNF219"	8
"16620"	"RNF220"	3
"16621"	"RNF223"	2
"16622"	"RNF224"	5
"16623"	"RNF24"	1
"16624"	"RNF25"	5
"16625"	"RNF26"	3
"16626"	"RNF31"	5
"16627"	"RNF32"	5
"16628"	"RNF38"	13
"16629"	"RNF39"	3
"16630"	"RNF4"	4
"16631"	"RNF40"	2
"16632"	"RNF41"	2
"16633"	"RNF43"	2
"16634"	"RNF44"	1
"16635"	"RNF5"	5
"16636"	"RNF5P1"	17
"16637"	"RNF6"	2
"16638"	"RNF7"	32
"16639"	"RNF8"	2
"16640"	"RNFT1"	1
"16641"	"RNFT2"	1
"16642"	"RNGTT"	2
"16643"	"RNH1"	3
"16644"	"RNLS"	2
"16645"	"RNMT"	7
"16646"	"RNPC3"	3
"16647"	"RNPEP"	4
"16648"	"RNPEPL1"	7
"16649"	"RNPS1"	1
"16650"	"RNU4ATAC"	3
"16651"	"RNU5D-1"	1
"16652"	"RNU5E-1"	1
"16653"	"RNU5F-1"	3
"16654"	"RNU6ATAC"	5
"16655"	"RNY4"	1
"16656"	"RNY5"	3
"16657"	"ROBO1"	7
"16658"	"ROBO2"	7
"16659"	"ROBO3"	5
"16660"	"ROBO4"	5
"16661"	"ROCK1"	3
"16662"	"ROCK1P1"	18
"16663"	"ROCK2"	1
"16664"	"ROGDI"	1
"16665"	"ROM1"	7
"16666"	"ROMO1"	5
"16667"	"ROPN1"	9
"16668"	"ROPN1B"	10
"16669"	"ROPN1L"	20
"16670"	"ROR1"	1
"16671"	"ROR2"	6
"16672"	"RORB"	4
"16673"	"RORC"	6
"16674"	"ROS1"	3
"16675"	"RP1"	11
"16676"	"RP1-177G6-2"	7
"16677"	"RP11-165H20-1"	4
"16678"	"RP1L1"	12
"16679"	"RP2"	14
"16680"	"RP9"	4
"16681"	"RP9P"	4
"16682"	"RPA3"	6
"16683"	"RPA4"	7
"16684"	"RPAP2"	1
"16685"	"RPAP3"	2
"16686"	"RPE"	5
"16687"	"RPE65"	2
"16688"	"RPF1"	1
"16689"	"RPF2"	3
"16690"	"RPGR"	14
"16691"	"RPGRIP1"	5
"16692"	"RPGRIP1L"	2
"16693"	"RPIA"	1
"16694"	"RPL10"	10
"16695"	"RPL10A"	2
"16696"	"RPL10L"	3
"16697"	"RPL12"	5
"16698"	"RPL13"	5
"16699"	"RPL13A"	1
"16700"	"RPL13AP17"	6
"16701"	"RPL13AP20"	3
"16702"	"RPL13AP3"	5
"16703"	"RPL13AP5"	1
"16704"	"RPL13AP6"	2
"16705"	"RPL13P5"	7
"16706"	"RPL14"	2
"16707"	"RPL15"	3
"16708"	"RPL17"	6
"16709"	"RPL17-C18ORF32"	6
"16710"	"RPL18A"	2
"16711"	"RPL19"	4
"16712"	"RPL19P12"	16
"16713"	"RPL21"	2
"16714"	"RPL21P28"	2
"16715"	"RPL21P44"	2
"16716"	"RPL22"	1
"16717"	"RPL22L1"	56
"16718"	"RPL23"	2
"16719"	"RPL23A"	2
"16720"	"RPL23AP32"	2
"16721"	"RPL23AP53"	16
"16722"	"RPL23AP64"	3
"16723"	"RPL23AP7"	2
"16724"	"RPL23P8"	6
"16725"	"RPL24"	8
"16726"	"RPL26L1"	1
"16727"	"RPL27"	1
"16728"	"RPL27A"	1
"16729"	"RPL28"	3
"16730"	"RPL29"	2
"16731"	"RPL29P2"	2
"16732"	"RPL30"	12
"16733"	"RPL31"	1
"16734"	"RPL31P11"	5
"16735"	"RPL32"	2
"16736"	"RPL32P3"	12
"16737"	"RPL35"	6
"16738"	"RPL35A"	53
"16739"	"RPL36"	3
"16740"	"RPL36A"	5
"16741"	"RPL36A-HNRNPH2"	5
"16742"	"RPL36AL"	5
"16743"	"RPL37"	16
"16744"	"RPL37A"	5
"16745"	"RPL38"	1
"16746"	"RPL39"	8
"16747"	"RPL39L"	55
"16748"	"RPL3L"	1
"16749"	"RPL41"	2
"16750"	"RPL5"	1
"16751"	"RPL7"	15
"16752"	"RPL7A"	5
"16753"	"RPL7L1"	6
"16754"	"RPL8"	31
"16755"	"RPLP0"	1
"16756"	"RPLP0P2"	4
"16757"	"RPLP2"	2
"16758"	"RPN1"	10
"16759"	"RPN2"	4
"16760"	"RPP14"	3
"16761"	"RPP21"	4
"16762"	"RPP25L"	16
"16763"	"RPP40"	3
"16764"	"RPPH1"	6
"16765"	"RPRD1A"	5
"16766"	"RPRD1B"	2
"16767"	"RPRD2"	8
"16768"	"RPRM"	3
"16769"	"RPRML"	2
"16770"	"RPS10"	2
"16771"	"RPS10-NUDT3"	2
"16772"	"RPS10P7"	4
"16773"	"RPS11"	1
"16774"	"RPS12"	4
"16775"	"RPS13"	2
"16776"	"RPS14"	1
"16777"	"RPS15"	3
"16778"	"RPS15A"	1
"16779"	"RPS15AP10"	3
"16780"	"RPS16"	5
"16781"	"RPS16P5"	11
"16782"	"RPS17"	2
"16783"	"RPS17L"	2
"16784"	"RPS18"	3
"16785"	"RPS2"	1
"16786"	"RPS20"	12
"16787"	"RPS23"	1
"16788"	"RPS24"	2
"16789"	"RPS25"	3
"16790"	"RPS26"	2
"16791"	"RPS26P11"	3
"16792"	"RPS27"	5
"16793"	"RPS27A"	3
"16794"	"RPS28"	3
"16795"	"RPS29"	5
"16796"	"RPS2P32"	6
"16797"	"RPS3"	14
"16798"	"RPS3A"	2
"16799"	"RPS4X"	3
"16800"	"RPS5"	2
"16801"	"RPS6"	8
"16802"	"RPS6KA2"	3
"16803"	"RPS6KA3"	12
"16804"	"RPS6KA4"	7
"16805"	"RPS6KA5"	6
"16806"	"RPS6KA6"	2
"16807"	"RPS6KB1"	1
"16808"	"RPS6KB2"	22
"16809"	"RPS6KC1"	3
"16810"	"RPS6KL1"	4
"16811"	"RPS7P5"	3
"16812"	"RPS8"	2
"16813"	"RPS9"	2
"16814"	"RPSA"	2
"16815"	"RPSAP52"	15
"16816"	"RPSAP58"	4
"16817"	"RPSAP9"	4
"16818"	"RPTN"	6
"16819"	"RPTOR"	2
"16820"	"RPUSD1"	1
"16821"	"RPUSD3"	3
"16822"	"RPUSD4"	5
"16823"	"RQCD1"	5
"16824"	"RRAD"	3
"16825"	"RRAGA"	9
"16826"	"RRAGB"	12
"16827"	"RRAGC"	5
"16828"	"RRAGD"	2
"16829"	"RRAS"	1
"16830"	"RRAS2"	3
"16831"	"RRBP1"	1
"16832"	"RREB1"	4
"16833"	"RRM1"	2
"16834"	"RRM2"	1
"16835"	"RRM2B"	16
"16836"	"RRN3"	1
"16837"	"RRN3P1"	2
"16838"	"RRN3P2"	3
"16839"	"RRN3P3"	2
"16840"	"RRNAD1"	5
"16841"	"RRP1"	1
"16842"	"RRP15"	3
"16843"	"RRP1B"	1
"16844"	"RRP36"	6
"16845"	"RRP8"	1
"16846"	"RRP9"	2
"16847"	"RRS1"	11
"16848"	"RS1"	13
"16849"	"RSAD1"	1
"16850"	"RSBN1"	7
"16851"	"RSBN1L"	7
"16852"	"RSC1A1"	2
"16853"	"RSF1"	17
"16854"	"RSG1"	1
"16855"	"RSL1D1"	1
"16856"	"RSL24D1"	1
"16857"	"RSPH1"	1
"16858"	"RSPH10B"	6
"16859"	"RSPH10B2"	6
"16860"	"RSPH4A"	3
"16861"	"RSPH9"	6
"16862"	"RSPO1"	3
"16863"	"RSPO2"	18
"16864"	"RSPO3"	4
"16865"	"RSPO4"	1
"16866"	"RSPRY1"	2
"16867"	"RSRC1"	42
"16868"	"RTBDN"	5
"16869"	"RTCA"	3
"16870"	"RTDR1"	4
"16871"	"RTEL1"	1
"16872"	"RTEL1-TNFRSF6B"	1
"16873"	"RTKN"	2
"16874"	"RTKN2"	2
"16875"	"RTL1"	8
"16876"	"RTN1"	5
"16877"	"RTN3"	6
"16878"	"RTN4"	3
"16879"	"RTN4IP1"	3
"16880"	"RTN4R"	5
"16881"	"RTN4RL2"	3
"16882"	"RTP1"	55
"16883"	"RTP2"	55
"16884"	"RTP3"	2
"16885"	"RTP4"	55
"16886"	"RTTN"	14
"16887"	"RUFY1"	1
"16888"	"RUFY2"	2
"16889"	"RUFY3"	1
"16890"	"RUFY4"	5
"16891"	"RUNDC1"	1
"16892"	"RUNDC3A"	1
"16893"	"RUNDC3B"	14
"16894"	"RUNX1"	2
"16895"	"RUNX1T1"	12
"16896"	"RUNX2"	6
"16897"	"RUSC1"	5
"16898"	"RUSC1-AS1"	5
"16899"	"RUSC2"	18
"16900"	"RUVBL1"	10
"16901"	"RUVBL2"	2
"16902"	"RWDD1"	3
"16903"	"RWDD2A"	1
"16904"	"RWDD3"	3
"16905"	"RWDD4"	8
"16906"	"RXFP1"	4
"16907"	"RXFP2"	1
"16908"	"RXFP3"	14
"16909"	"RXFP4"	5
"16910"	"RXRA"	5
"16911"	"RXRB"	3
"16912"	"RXRG"	5
"16913"	"RYBP"	6
"16914"	"RYK"	20
"16915"	"RYR1"	4
"16916"	"RYR2"	3
"16917"	"S100A1"	5
"16918"	"S100A10"	6
"16919"	"S100A11"	6
"16920"	"S100A12"	6
"16921"	"S100A13"	5
"16922"	"S100A14"	5
"16923"	"S100A16"	5
"16924"	"S100A2"	5
"16925"	"S100A3"	5
"16926"	"S100A4"	5
"16927"	"S100A5"	5
"16928"	"S100A6"	5
"16929"	"S100A7"	5
"16930"	"S100A7A"	6
"16931"	"S100A7L2"	6
"16932"	"S100A8"	6
"16933"	"S100A9"	6
"16934"	"S100B"	3
"16935"	"S100G"	14
"16936"	"S100P"	4
"16937"	"S100PBP"	3
"16938"	"S100Z"	2
"16939"	"S1PR1"	3
"16940"	"S1PR2"	5
"16941"	"S1PR3"	4
"16942"	"S1PR4"	2
"16943"	"S1PR5"	5
"16944"	"SAA1"	1
"16945"	"SAA2"	1
"16946"	"SAA2-SAA4"	1
"16947"	"SAA3P"	1
"16948"	"SAA4"	1
"16949"	"SAAL1"	1
"16950"	"SAC3D1"	12
"16951"	"SACM1L"	2
"16952"	"SACS"	1
"16953"	"SAFB"	3
"16954"	"SAFB2"	3
"16955"	"SAG"	3
"16956"	"SAGE1"	7
"16957"	"SALL1"	3
"16958"	"SALL2"	7
"16959"	"SALL3"	17
"16960"	"SALL4"	1
"16961"	"SAMD1"	4
"16962"	"SAMD10"	1
"16963"	"SAMD11"	2
"16964"	"SAMD12"	23
"16965"	"SAMD12-AS1"	23
"16966"	"SAMD13"	1
"16967"	"SAMD14"	1
"16968"	"SAMD15"	4
"16969"	"SAMD3"	4
"16970"	"SAMD4A"	6
"16971"	"SAMD4B"	5
"16972"	"SAMD7"	56
"16973"	"SAMD8"	2
"16974"	"SAMD9"	19
"16975"	"SAMD9L"	19
"16976"	"SAMHD1"	5
"16977"	"SAMSN1"	6
"16978"	"SAP18"	2
"16979"	"SAP25"	17
"16980"	"SAP30"	5
"16981"	"SAP30BP"	2
"16982"	"SAP30L"	1
"16983"	"SAPCD1"	5
"16984"	"SAPCD2"	5
"16985"	"SAR1A"	2
"16986"	"SAR1B"	1
"16987"	"SARDH"	5
"16988"	"SARM1"	2
"16989"	"SARNP"	2
"16990"	"SARS"	2
"16991"	"SARS2"	5
"16992"	"SART1"	16
"16993"	"SART3"	1
"16994"	"SASH3"	6
"16995"	"SASS6"	3
"16996"	"SAT1"	14
"16997"	"SAT2"	1
"16998"	"SATB1"	2
"16999"	"SATB2"	10
"17000"	"SATL1"	2
"17001"	"SAV1"	5
"17002"	"SAYSD1"	2
"17003"	"SBDS"	6
"17004"	"SBDSP1"	7
"17005"	"SBF1P1"	12
"17006"	"SBF2"	1
"17007"	"SBK1"	3
"17008"	"SBK2"	3
"17009"	"SBNO1"	1
"17010"	"SBNO2"	3
"17011"	"SBSN"	4
"17012"	"SBSPON"	15
"17013"	"SC5D"	4
"17014"	"SCAF1"	1
"17015"	"SCAF11"	3
"17016"	"SCAI"	6
"17017"	"SCAMP1"	2
"17018"	"SCAMP3"	5
"17019"	"SCAMP4"	3
"17020"	"SCAND1"	6
"17021"	"SCAND2P"	2
"17022"	"SCAND3"	3
"17023"	"SCAP"	2
"17024"	"SCARA3"	8
"17025"	"SCARA5"	8
"17026"	"SCARB1"	2
"17027"	"SCARB2"	3
"17028"	"SCARF2"	5
"17029"	"SCARNA10"	7
"17030"	"SCARNA11"	7
"17031"	"SCARNA12"	7
"17032"	"SCARNA13"	8
"17033"	"SCARNA15"	2
"17034"	"SCARNA16"	1
"17035"	"SCARNA17"	5
"17036"	"SCARNA18"	1
"17037"	"SCARNA2"	3
"17038"	"SCARNA20"	1
"17039"	"SCARNA21"	1
"17040"	"SCARNA22"	5
"17041"	"SCARNA23"	14
"17042"	"SCARNA27"	4
"17043"	"SCARNA3"	4
"17044"	"SCARNA4"	5
"17045"	"SCARNA5"	3
"17046"	"SCARNA6"	3
"17047"	"SCARNA7"	43
"17048"	"SCARNA8"	8
"17049"	"SCARNA9"	11
"17050"	"SCARNA9L"	12
"17051"	"SCCPDH"	5
"17052"	"SCD"	1
"17053"	"SCD5"	4
"17054"	"SCEL"	10
"17055"	"SCFD1"	3
"17056"	"SCFD2"	2
"17057"	"SCG2"	5
"17058"	"SCG3"	1
"17059"	"SCG5"	1
"17060"	"SCGB1A1"	6
"17061"	"SCGB1B2P"	2
"17062"	"SCGB1C1"	3
"17063"	"SCGB1D1"	6
"17064"	"SCGB1D2"	7
"17065"	"SCGB1D4"	7
"17066"	"SCGB2A1"	7
"17067"	"SCGB2A2"	7
"17068"	"SCGB2B2"	2
"17069"	"SCGB2B3P"	2
"17070"	"SCGB3A1"	2
"17071"	"SCGB3A2"	1
"17072"	"SCGN"	2
"17073"	"SCHIP1"	44
"17074"	"SCIN"	6
"17075"	"SCLT1"	3
"17076"	"SCLY"	6
"17077"	"SCMH1"	5
"17078"	"SCML1"	12
"17079"	"SCML2"	12
"17080"	"SCML4"	3
"17081"	"SCN10A"	3
"17082"	"SCN11A"	3
"17083"	"SCN1A"	6
"17084"	"SCN1B"	4
"17085"	"SCN2A"	6
"17086"	"SCN2B"	5
"17087"	"SCN3A"	6
"17088"	"SCN3B"	4
"17089"	"SCN4A"	2
"17090"	"SCN4B"	5
"17091"	"SCN5A"	3
"17092"	"SCN7A"	5
"17093"	"SCN8A"	1
"17094"	"SCN9A"	6
"17095"	"SCNM1"	7
"17096"	"SCNN1A"	6
"17097"	"SCNN1B"	2
"17098"	"SCNN1D"	2
"17099"	"SCNN1G"	2
"17100"	"SCOC"	1
"17101"	"SCP2"	1
"17102"	"SCP2D1"	2
"17103"	"SCPEP1"	2
"17104"	"SCRG1"	5
"17105"	"SCRIB"	32
"17106"	"SCRN1"	5
"17107"	"SCRN2"	2
"17108"	"SCRN3"	14
"17109"	"SCRT1"	31
"17110"	"SCRT2"	1
"17111"	"SCT"	2
"17112"	"SCTR"	3
"17113"	"SCUBE2"	1
"17114"	"SCUBE3"	2
"17115"	"SCXA"	31
"17116"	"SCXB"	31
"17117"	"SCYL1"	12
"17118"	"SCYL2"	1
"17119"	"SCYL3"	4
"17120"	"SDAD1"	3
"17121"	"SDC1"	2
"17122"	"SDC2"	12
"17123"	"SDC4"	2
"17124"	"SDC4P"	2
"17125"	"SDCBP"	11
"17126"	"SDCBP2"	1
"17127"	"SDCCAG3"	7
"17128"	"SDCCAG8"	5
"17129"	"SDE2"	3
"17130"	"SDF2"	2
"17131"	"SDF2L1"	5
"17132"	"SDF4"	2
"17133"	"SDHA"	26
"17134"	"SDHAF1"	2
"17135"	"SDHAF2"	5
"17136"	"SDHAP1"	51
"17137"	"SDHAP2"	51
"17138"	"SDHAP3"	27
"17139"	"SDHB"	1
"17140"	"SDHC"	5
"17141"	"SDHD"	6
"17142"	"SDK1"	7
"17143"	"SDK2"	2
"17144"	"SDPR"	11
"17145"	"SDR16C5"	10
"17146"	"SDR39U1"	5
"17147"	"SDR42E1"	1
"17148"	"SDR9C7"	2
"17149"	"SEBOX"	2
"17150"	"SEC11A"	2
"17151"	"SEC11C"	14
"17152"	"SEC13"	2
"17153"	"SEC14L1"	1
"17154"	"SEC14L2"	3
"17155"	"SEC14L3"	3
"17156"	"SEC14L4"	2
"17157"	"SEC14L5"	2
"17158"	"SEC14L6"	2
"17159"	"SEC16A"	9
"17160"	"SEC16B"	4
"17161"	"SEC22A"	9
"17162"	"SEC22B"	6
"17163"	"SEC22C"	2
"17164"	"SEC23A"	5
"17165"	"SEC23B"	3
"17166"	"SEC23IP"	3
"17167"	"SEC24A"	1
"17168"	"SEC24C"	2
"17169"	"SEC31A"	4
"17170"	"SEC61A1"	10
"17171"	"SEC61A2"	1
"17172"	"SEC61B"	4
"17173"	"SEC61G"	28
"17174"	"SEC62"	56
"17175"	"SEC63"	3
"17176"	"SECISBP2"	4
"17177"	"SECISBP2L"	1
"17178"	"SECTM1"	2
"17179"	"SEH1L"	5
"17180"	"SEL1L"	3
"17181"	"SEL1L2"	4
"17182"	"SEL1L3"	3
"17183"	"SELE"	4
"17184"	"SELENBP1"	6
"17185"	"SELK"	2
"17186"	"SELL"	4
"17187"	"SELM"	2
"17188"	"SELP"	4
"17189"	"SELPLG"	1
"17190"	"SELRC1"	1
"17191"	"SELS"	3
"17192"	"SELT"	43
"17193"	"SELV"	5
"17194"	"SEMA3A"	10
"17195"	"SEMA3B"	2
"17196"	"SEMA3C"	9
"17197"	"SEMA3D"	11
"17198"	"SEMA3E"	10
"17199"	"SEMA3F"	2
"17200"	"SEMA3G"	2
"17201"	"SEMA4A"	5
"17202"	"SEMA4B"	2
"17203"	"SEMA4C"	9
"17204"	"SEMA4D"	4
"17205"	"SEMA4F"	2
"17206"	"SEMA5A"	20
"17207"	"SEMA5B"	9
"17208"	"SEMA6A"	2
"17209"	"SEMA6B"	3
"17210"	"SEMA6C"	7
"17211"	"SEMG1"	2
"17212"	"SEMG2"	2
"17213"	"SENP1"	1
"17214"	"SENP2"	55
"17215"	"SENP3"	1
"17216"	"SENP3-EIF4A1"	1
"17217"	"SENP5"	51
"17218"	"SENP6"	1
"17219"	"SENP7"	8
"17220"	"SEP15"	1
"17221"	"SEPHS1"	2
"17222"	"SEPHS2"	2
"17223"	"SEPP1"	17
"17224"	"SEPSECS"	3
"17225"	"SEPT1"	2
"17226"	"SEPT10"	1
"17227"	"SEPT11"	2
"17228"	"SEPT12"	1
"17229"	"SEPT14"	30
"17230"	"SEPT2"	7
"17231"	"SEPT4"	2
"17232"	"SEPT5"	5
"17233"	"SEPT5-GP1BB"	5
"17234"	"SEPT6"	8
"17235"	"SEPT7"	2
"17236"	"SEPT7P2"	4
"17237"	"SEPT7P9"	3
"17238"	"SEPT8"	2
"17239"	"SEPT9"	2
"17240"	"SEPW1"	1
"17241"	"SERBP1"	2
"17242"	"SERF1A"	1
"17243"	"SERF1B"	1
"17244"	"SERGEF"	1
"17245"	"SERINC1"	3
"17246"	"SERINC2"	2
"17247"	"SERINC3"	3
"17248"	"SERINC5"	1
"17249"	"SERP1"	43
"17250"	"SERP2"	3
"17251"	"SERPINA1"	7
"17252"	"SERPINA10"	7
"17253"	"SERPINA11"	7
"17254"	"SERPINA12"	7
"17255"	"SERPINA13P"	6
"17256"	"SERPINA3"	6
"17257"	"SERPINA4"	7
"17258"	"SERPINA5"	7
"17259"	"SERPINA6"	7
"17260"	"SERPINA7"	5
"17261"	"SERPINA9"	7
"17262"	"SERPINB1"	3
"17263"	"SERPINB10"	13
"17264"	"SERPINB11"	14
"17265"	"SERPINB12"	13
"17266"	"SERPINB13"	13
"17267"	"SERPINB2"	13
"17268"	"SERPINB3"	13
"17269"	"SERPINB4"	13
"17270"	"SERPINB5"	13
"17271"	"SERPINB6"	3
"17272"	"SERPINB7"	13
"17273"	"SERPINB8"	13
"17274"	"SERPINB9"	3
"17275"	"SERPINC1"	4
"17276"	"SERPIND1"	5
"17277"	"SERPINE1"	15
"17278"	"SERPINE2"	6
"17279"	"SERPINE3"	3
"17280"	"SERPING1"	3
"17281"	"SERPINH1"	15
"17282"	"SERPINI1"	56
"17283"	"SERPINI2"	55
"17284"	"SERTAD1"	4
"17285"	"SERTAD2"	4
"17286"	"SERTAD3"	4
"17287"	"SERTAD4"	3
"17288"	"SERTM1"	2
"17289"	"SESN1"	3
"17290"	"SESN3"	9
"17291"	"SESTD1"	10
"17292"	"SET"	5
"17293"	"SETBP1"	8
"17294"	"SETD1A"	1
"17295"	"SETD2"	3
"17296"	"SETD3"	9
"17297"	"SETD4"	2
"17298"	"SETD5"	4
"17299"	"SETD6"	2
"17300"	"SETD7"	2
"17301"	"SETD8"	2
"17302"	"SETD9"	4
"17303"	"SETDB1"	7
"17304"	"SETDB2"	4
"17305"	"SETMAR"	4
"17306"	"SETX"	5
"17307"	"SEZ6"	2
"17308"	"SEZ6L"	2
"17309"	"SEZ6L2"	2
"17310"	"SF1"	8
"17311"	"SF3A1"	3
"17312"	"SF3A2"	3
"17313"	"SF3A3"	3
"17314"	"SF3B1"	7
"17315"	"SF3B14"	4
"17316"	"SF3B2"	17
"17317"	"SF3B3"	3
"17318"	"SF3B4"	8
"17319"	"SF3B5"	2
"17320"	"SFI1"	2
"17321"	"SFMBT1"	2
"17322"	"SFPQ"	1
"17323"	"SFRP1"	16
"17324"	"SFRP2"	4
"17325"	"SFRP4"	2
"17326"	"SFT2D1"	3
"17327"	"SFT2D2"	5
"17328"	"SFTA2"	5
"17329"	"SFTA3"	6
"17330"	"SFTPA1"	1
"17331"	"SFTPA2"	1
"17332"	"SFTPB"	1
"17333"	"SFTPC"	9
"17334"	"SFTPD"	1
"17335"	"SFXN1"	2
"17336"	"SFXN4"	2
"17337"	"SFXN5"	2
"17338"	"SGCA"	1
"17339"	"SGCB"	3
"17340"	"SGCD"	1
"17341"	"SGCE"	19
"17342"	"SGCG"	1
"17343"	"SGCZ"	10
"17344"	"SGIP1"	2
"17345"	"SGK1"	4
"17346"	"SGK110"	3
"17347"	"SGK196"	10
"17348"	"SGK2"	2
"17349"	"SGK223"	12
"17350"	"SGK3"	10
"17351"	"SGK494"	2
"17352"	"SGMS1"	2
"17353"	"SGOL1"	2
"17354"	"SGOL2"	9
"17355"	"SGPL1"	2
"17356"	"SGPP1"	5
"17357"	"SGPP2"	5
"17358"	"SGSH"	1
"17359"	"SGSM1"	3
"17360"	"SGSM2"	1
"17361"	"SGTA"	2
"17362"	"SGTB"	1
"17363"	"SH2B1"	3
"17364"	"SH2B2"	14
"17365"	"SH2B3"	1
"17366"	"SH2D1A"	6
"17367"	"SH2D1B"	5
"17368"	"SH2D2A"	6
"17369"	"SH2D3A"	2
"17370"	"SH2D3C"	5
"17371"	"SH2D4A"	10
"17372"	"SH2D4B"	1
"17373"	"SH2D5"	1
"17374"	"SH2D6"	1
"17375"	"SH2D7"	1
"17376"	"SH3BGR"	1
"17377"	"SH3BGRL"	4
"17378"	"SH3BGRL2"	1
"17379"	"SH3BP2"	4
"17380"	"SH3BP4"	5
"17381"	"SH3BP5"	3
"17382"	"SH3BP5L"	7
"17383"	"SH3D19"	2
"17384"	"SH3D21"	2
"17385"	"SH3GL1"	3
"17386"	"SH3GL1P1"	1
"17387"	"SH3GL2"	8
"17388"	"SH3GL3"	2
"17389"	"SH3GLB1"	1
"17390"	"SH3GLB2"	5
"17391"	"SH3KBP1"	12
"17392"	"SH3PXD2B"	1
"17393"	"SH3RF1"	3
"17394"	"SH3RF2"	1
"17395"	"SH3RF3"	1
"17396"	"SH3TC1"	4
"17397"	"SH3TC2"	1
"17398"	"SHANK1"	1
"17399"	"SHANK2"	74
"17400"	"SHARPIN"	32
"17401"	"SHB"	11
"17402"	"SHBG"	1
"17403"	"SHC1"	5
"17404"	"SHC2"	4
"17405"	"SHC3"	4
"17406"	"SHC4"	1
"17407"	"SHCBP1"	4
"17408"	"SHCBP1L"	4
"17409"	"SHD"	3
"17410"	"SHE"	5
"17411"	"SHF"	1
"17412"	"SHFM1"	17
"17413"	"SHH"	5
"17414"	"SHISA2"	2
"17415"	"SHISA3"	2
"17416"	"SHISA4"	4
"17417"	"SHISA5"	2
"17418"	"SHISA7"	3
"17419"	"SHISA9"	2
"17420"	"SHKBP1"	4
"17421"	"SHMT1"	1
"17422"	"SHMT2"	2
"17423"	"SHOC2"	2
"17424"	"SHOX"	18
"17425"	"SHOX2"	42
"17426"	"SHPRH"	1
"17427"	"SHQ1"	6
"17428"	"SHROOM1"	2
"17429"	"SHROOM2"	19
"17430"	"SHROOM3"	2
"17431"	"SHROOM4"	14
"17432"	"SI"	47
"17433"	"SIAE"	5
"17434"	"SIAH1"	3
"17435"	"SIAH2"	43
"17436"	"SIAH3"	2
"17437"	"SIDT1"	10
"17438"	"SIDT2"	4
"17439"	"SIGIRR"	3
"17440"	"SIGLEC1"	1
"17441"	"SIGLEC10"	2
"17442"	"SIGLEC11"	1
"17443"	"SIGLEC12"	2
"17444"	"SIGLEC14"	1
"17445"	"SIGLEC15"	7
"17446"	"SIGLEC16"	1
"17447"	"SIGLEC17P"	1
"17448"	"SIGLEC5"	1
"17449"	"SIGLEC6"	2
"17450"	"SIGLEC7"	1
"17451"	"SIGLEC8"	2
"17452"	"SIGLEC9"	1
"17453"	"SIGLECL1"	2
"17454"	"SIGMAR1"	16
"17455"	"SIK1"	1
"17456"	"SIK2"	8
"17457"	"SIK3"	5
"17458"	"SIKE1"	9
"17459"	"SIL1"	1
"17460"	"SIM1"	4
"17461"	"SIM2"	2
"17462"	"SIMC1"	1
"17463"	"SIN3B"	2
"17464"	"SIPA1"	12
"17465"	"SIPA1L1"	3
"17466"	"SIPA1L2"	4
"17467"	"SIPA1L3"	4
"17468"	"SIRPA"	1
