"types"	"counts"
"2865"	"IL18R1"	1
"2866"	"IL18RAP"	2
"2867"	"IL1A"	1
"2868"	"IL1R1"	1
"2869"	"IL1RAP"	1
"2870"	"IL1RAPL1"	4
"2871"	"IL1RAPL2"	1
"2872"	"IL1RL1"	1
"2873"	"IL22"	1
"2874"	"IL24"	2
"2875"	"IL2RA"	1
"2876"	"IL3"	1
"2877"	"IL36G"	1
"2878"	"IL37"	1
"2879"	"IL4R"	1
"2880"	"IL6ST"	1
"2881"	"IL7R"	2
"2882"	"IL9"	1
"2883"	"IL9R"	1
"2884"	"ILDR1"	1
"2885"	"ILKAP"	1
"2886"	"ILVBL"	1
"2887"	"IMMP2L"	1
"2888"	"IMP3"	1
"2889"	"IMPA2"	1
"2890"	"IMPAD1"	1
"2891"	"IMPDH2"	1
"2892"	"IMPG1"	2
"2893"	"INADL"	3
"2894"	"ING3"	1
"2895"	"INHA"	1
"2896"	"INPP4B"	2
"2897"	"INPP5B"	1
"2898"	"INPP5D"	1
"2899"	"INPP5J"	1
"2900"	"INPPL1"	3
"2901"	"INSC"	2
"2902"	"INSIG1"	1
"2903"	"INSM1"	1
"2904"	"INSR"	1
"2905"	"INTS1"	1
"2906"	"INTS10"	3
"2907"	"INTS12"	3
"2908"	"INTS2"	1
"2909"	"INTS4"	1
"2910"	"INTS7"	1
"2911"	"INVS"	1
"2912"	"IP6K3"	1
"2913"	"IPMK"	2
"2914"	"IPO13"	1
"2915"	"IPO5"	1
"2916"	"IPO7"	1
"2917"	"IPO9"	2
"2918"	"IQCC"	2
"2919"	"IQCD"	1
"2920"	"IQCE"	1
"2921"	"IQCG"	1
"2922"	"IQCH"	2
"2923"	"IQCJ"	1
"2924"	"IQGAP1"	3
"2925"	"IQGAP2"	1
"2926"	"IQGAP3"	2
"2927"	"IQSEC2"	1
"2928"	"IQSEC3"	1
"2929"	"IQUB"	2
"2930"	"IRAK1"	1
"2931"	"IRAK3"	1
"2932"	"IRAK4"	1
"2933"	"IREB2"	2
"2934"	"IRF2"	1
"2935"	"IRF2BP2"	2
"2936"	"IRF6"	2
"2937"	"IRF9"	2
"2938"	"IRGC"	3
"2939"	"IRGQ"	3
"2940"	"IRX1"	4
"2941"	"IRX2"	1
"2942"	"IRX4"	2
"2943"	"IRX5"	1
"2944"	"IRX6"	2
"2945"	"ISL1"	1
"2946"	"ISL2"	2
"2947"	"ISLR2"	1
"2948"	"ISM1"	2
"2949"	"ISM2"	1
"2950"	"ISYNA1"	1
"2951"	"ITFG1"	1
"2952"	"ITGA1"	1
"2953"	"ITGA10"	2
"2954"	"ITGA2"	1
"2955"	"ITGA2B"	2
"2956"	"ITGA3"	1
"2957"	"ITGA4"	3
"2958"	"ITGA5"	1
"2959"	"ITGA6"	1
"2960"	"ITGA7"	1
"2961"	"ITGA8"	6
"2962"	"ITGA9"	1
"2963"	"ITGAD"	1
"2964"	"ITGAE"	1
"2965"	"ITGAV"	1
"2966"	"ITGAX"	2
"2967"	"ITGB1"	1
"2968"	"ITGB3"	1
"2969"	"ITGB4"	1
"2970"	"ITGB6"	2
"2971"	"ITGB8"	1
"2972"	"ITIH4"	1
"2973"	"ITIH5"	2
"2974"	"ITLN1"	1
"2975"	"ITM2A"	1
"2976"	"ITPA"	1
"2977"	"ITPK1"	1
"2978"	"ITPKB"	2
"2979"	"ITPKC"	1
"2980"	"ITPR1"	1
"2981"	"ITPR2"	5
"2982"	"ITPR3"	2
"2983"	"ITSN1"	2
"2984"	"ITSN2"	5
"2985"	"IVD"	1
"2986"	"IVL"	1
"2987"	"IWS1"	4
"2988"	"JADE2"	2
"2989"	"JADE3"	1
"2990"	"JAG1"	1
"2991"	"JAG2"	1
"2992"	"JAK1"	3
"2993"	"JAK2"	1
"2994"	"JAK3"	1
"2995"	"JAKMIP1"	4
"2996"	"JAKMIP2"	1
"2997"	"JMJD1C"	3
"2998"	"JMJD4"	1
"2999"	"JMY"	1
"3000"	"JPH1"	2
"3001"	"JRKL"	1
"3002"	"JUP"	1
"3003"	"KAAG1"	1
"3004"	"KAL1"	1
"3005"	"KALRN"	6
"3006"	"KANSL1"	1
"3007"	"KANSL1L"	1
"3008"	"KAT2B"	1
"3009"	"KAT5"	2
"3010"	"KAT6A"	2
"3011"	"KAT6B"	1
"3012"	"KATNAL1"	2
"3013"	"KAZN"	1
"3014"	"KBTBD3"	2
"3015"	"KBTBD4"	2
"3016"	"KBTBD8"	1
"3017"	"KCNA1"	2
"3018"	"KCNA10"	1
"3019"	"KCNA2"	1
"3020"	"KCNA3"	1
"3021"	"KCNA4"	4
"3022"	"KCNAB1"	1
"3023"	"KCNAB3"	1
"3024"	"KCNB1"	1
"3025"	"KCNB2"	4
"3026"	"KCND1"	1
"3027"	"KCND2"	3
"3028"	"KCNE3"	1
"3029"	"KCNF1"	2
"3030"	"KCNG2"	1
"3031"	"KCNG3"	2
"3032"	"KCNG4"	1
"3033"	"KCNH1"	2
"3034"	"KCNH3"	1
"3035"	"KCNH5"	1
"3036"	"KCNH6"	3
"3037"	"KCNH7"	4
"3038"	"KCNH8"	1
"3039"	"KCNIP2"	1
"3040"	"KCNIP4"	1
"3041"	"KCNJ1"	2
"3042"	"KCNJ10"	1
"3043"	"KCNJ12"	1
"3044"	"KCNJ15"	1
"3045"	"KCNJ2"	2
"3046"	"KCNJ5"	2
"3047"	"KCNJ8"	1
"3048"	"KCNK1"	1
"3049"	"KCNK10"	1
"3050"	"KCNK15"	1
"3051"	"KCNK17"	1
"3052"	"KCNK4"	1
"3053"	"KCNK5"	2
"3054"	"KCNMB2"	1
"3055"	"KCNMB4"	1
"3056"	"KCNN1"	1
"3057"	"KCNN2"	2
"3058"	"KCNQ2"	1
"3059"	"KCNQ3"	3
"3060"	"KCNS2"	1
"3061"	"KCNT2"	5
"3062"	"KCNU1"	2
"3063"	"KCNV1"	1
"3064"	"KCTD13"	1
"3065"	"KCTD15"	1
"3066"	"KCTD2"	1
"3067"	"KDELC1"	1
"3068"	"KDM2A"	1
"3069"	"KDM2B"	1
"3070"	"KDM3A"	1
"3071"	"KDM3B"	3
"3072"	"KDM4B"	2
"3073"	"KDM4C"	3
"3074"	"KDM4D"	1
"3075"	"KDM4E"	1
"3076"	"KDM5A"	2
"3077"	"KDM5B"	3
"3078"	"KDM6A"	2
"3079"	"KDM6B"	1
"3080"	"KDM7A"	2
"3081"	"KDR"	4
"3082"	"KEAP1"	1
"3083"	"KERA"	1
"3084"	"KHDC3L"	1
"3085"	"KIAA0101"	1
"3086"	"KIAA0195"	1
"3087"	"KIAA0196"	1
"3088"	"KIAA0226"	1
"3089"	"KIAA0232"	1
"3090"	"KIAA0319"	1
"3091"	"KIAA0355"	1
"3092"	"KIAA0368"	1
"3093"	"KIAA0430"	1
"3094"	"KIAA0556"	2
"3095"	"KIAA0586"	2
"3096"	"KIAA0907"	1
"3097"	"KIAA0922"	3
"3098"	"KIAA1024"	3
"3099"	"KIAA1109"	3
"3100"	"KIAA1161"	1
"3101"	"KIAA1191"	1
"3102"	"KIAA1210"	2
"3103"	"KIAA1211"	4
"3104"	"KIAA1217"	3
"3105"	"KIAA1257"	1
"3106"	"KIAA1328"	2
"3107"	"KIAA1429"	2
"3108"	"KIAA1462"	4
"3109"	"KIAA1468"	1
"3110"	"KIAA1522"	1
"3111"	"KIAA1524"	2
"3112"	"KIAA1549"	2
"3113"	"KIAA1549L"	3
"3114"	"KIAA1551"	2
"3115"	"KIAA1614"	2
"3116"	"KIAA1644"	1
"3117"	"KIAA1683"	2
"3118"	"KIAA1755"	1
"3119"	"KIAA1919"	4
"3120"	"KIAA2013"	1
"3121"	"KIAA2018"	2
"3122"	"KIAA2022"	4
"3123"	"KIF12"	1
"3124"	"KIF13B"	1
"3125"	"KIF16B"	1
"3126"	"KIF17"	1
"3127"	"KIF18A"	1
"3128"	"KIF18B"	1
"3129"	"KIF19"	1
"3130"	"KIF1A"	2
"3131"	"KIF1B"	3
"3132"	"KIF20B"	1
"3133"	"KIF21A"	1
"3134"	"KIF21B"	1
"3135"	"KIF22"	1
"3136"	"KIF23"	2
"3137"	"KIF24"	1
"3138"	"KIF26B"	1
"3139"	"KIF27"	1
"3140"	"KIF2B"	4
"3141"	"KIF3A"	2
"3142"	"KIF3B"	1
"3143"	"KIF3C"	1
"3144"	"KIF4A"	2
"3145"	"KIF4B"	2
"3146"	"KIF5A"	1
"3147"	"KIF5B"	1
"3148"	"KIF5C"	2
"3149"	"KIF6"	5
"3150"	"KIF7"	1
"3151"	"KIF9"	3
"3152"	"KIFC2"	1
"3153"	"KIR2DL1"	1
"3154"	"KIR3DL1"	1
"3155"	"KIR3DL2"	3
"3156"	"KIR3DL3"	1
"3157"	"KIRREL"	2
"3158"	"KIRREL2"	1
"3159"	"KIT"	1
"3160"	"KIZ"	1
"3161"	"KL"	2
"3162"	"KLF10"	1
"3163"	"KLF14"	1
"3164"	"KLF3"	2
"3165"	"KLF7"	1
"3166"	"KLF9"	1
"3167"	"KLHDC10"	1
"3168"	"KLHDC7A"	1
"3169"	"KLHDC8A"	1
"3170"	"KLHL1"	7
"3171"	"KLHL13"	1
"3172"	"KLHL14"	1
"3173"	"KLHL2"	1
"3174"	"KLHL23"	1
"3175"	"KLHL24"	1
"3176"	"KLHL25"	1
"3177"	"KLHL26"	1
"3178"	"KLHL28"	2
"3179"	"KLHL31"	2
"3180"	"KLHL34"	1
"3181"	"KLHL41"	1
"3182"	"KLHL42"	1
"3183"	"KLHL7"	1
"3184"	"KLHL9"	1
"3185"	"KLK3"	1
"3186"	"KLKB1"	2
"3187"	"KLRB1"	1
"3188"	"KLRG1"	1
"3189"	"KMO"	1
"3190"	"KMT2A"	5
"3191"	"KMT2B"	5
"3192"	"KMT2C"	8
"3193"	"KMT2D"	15
"3194"	"KMT2E"	2
"3195"	"KNTC1"	2
"3196"	"KPNA5"	1
"3197"	"KPTN"	1
"3198"	"KRAS"	1
"3199"	"KRBA1"	1
"3200"	"KRBA2"	1
"3201"	"KRI1"	5
"3202"	"KRT10"	1
"3203"	"KRT12"	1
"3204"	"KRT13"	3
"3205"	"KRT14"	2
"3206"	"KRT16"	1
"3207"	"KRT2"	1
"3208"	"KRT24"	1
"3209"	"KRT25"	2
"3210"	"KRT26"	2
"3211"	"KRT27"	1
"3212"	"KRT28"	1
"3213"	"KRT31"	1
"3214"	"KRT33A"	1
"3215"	"KRT33B"	1
"3216"	"KRT34"	1
"3217"	"KRT39"	2
"3218"	"KRT4"	2
"3219"	"KRT5"	10
"3220"	"KRT6A"	2
"3221"	"KRT6C"	2
"3222"	"KRT72"	1
"3223"	"KRT73"	1
"3224"	"KRT75"	1
"3225"	"KRT76"	1
"3226"	"KRT77"	1
"3227"	"KRT78"	4
"3228"	"KRT83"	2
"3229"	"KRT85"	1
"3230"	"KRTAP10-4"	3
"3231"	"KRTAP10-6"	3
"3232"	"KRTAP10-8"	1
"3233"	"KRTAP11-1"	1
"3234"	"KRTAP12-2"	1
"3235"	"KRTAP13-1"	1
"3236"	"KRTAP13-2"	2
"3237"	"KRTAP13-3"	1
"3238"	"KRTAP20-2"	1
"3239"	"KRTAP21-1"	1
"3240"	"KRTAP22-1"	1
"3241"	"KRTAP4-12"	1
"3242"	"KRTAP4-5"	1
"3243"	"KRTAP4-6"	1
"3244"	"KRTAP5-11"	1
"3245"	"KRTAP5-2"	1
"3246"	"KRTAP6-2"	1
"3247"	"KRTCAP3"	1
"3248"	"KSR1"	3
"3249"	"KSR2"	4
"3250"	"KTI12"	1
"3251"	"KTN1"	6
"3252"	"KXD1"	1
"3253"	"KYNU"	3
"3254"	"L1TD1"	1
"3255"	"L2HGDH"	2
"3256"	"L3MBTL3"	3
"3257"	"L3MBTL4"	1
"3258"	"LACE1"	1
"3259"	"LAG3"	1
"3260"	"LAIR1"	1
"3261"	"LALBA"	1
"3262"	"LAMA1"	11
"3263"	"LAMA2"	8
"3264"	"LAMA4"	5
"3265"	"LAMA5"	2
"3266"	"LAMB1"	1
"3267"	"LAMB3"	2
"3268"	"LAMB4"	4
"3269"	"LAMC1"	1
"3270"	"LAMP2"	1
"3271"	"LAMP3"	1
"3272"	"LAMTOR3"	1
"3273"	"LAPTM5"	1
"3274"	"LARGE"	2
"3275"	"LARP1"	1
"3276"	"LARP1B"	2
"3277"	"LARP4"	1
"3278"	"LARP4B"	1
"3279"	"LARP6"	2
"3280"	"LARS2"	1
"3281"	"LATS1"	2
"3282"	"LAX1"	2
"3283"	"LBP"	2
"3284"	"LCA5"	1
"3285"	"LCA5L"	1
"3286"	"LCAT"	1
"3287"	"LCK"	1
"3288"	"LCLAT1"	1
"3289"	"LCNL1"	1
"3290"	"LCORL"	1
"3291"	"LCP1"	7
"3292"	"LCT"	5
"3293"	"LDHB"	1
"3294"	"LDHC"	2
"3295"	"LDHD"	1
"3296"	"LDLRAD2"	1
"3297"	"LDLRAD4"	1
"3298"	"LECT2"	1
"3299"	"LEFTY2"	1
"3300"	"LEKR1"	1
"3301"	"LEMD3"	1
"3302"	"LENG9"	1
"3303"	"LEPR"	5
"3304"	"LFNG"	1
"3305"	"LGALS4"	1
"3306"	"LGALS9C"	1
"3307"	"LGALSL"	1
"3308"	"LGI3"	1
"3309"	"LGI4"	1
"3310"	"LGMN"	1
"3311"	"LGR4"	2
"3312"	"LGR5"	1
"3313"	"LHB"	1
"3314"	"LHFPL1"	1
"3315"	"LHFPL3"	1
"3316"	"LHPP"	1
"3317"	"LHX1"	1
"3318"	"LIF"	1
"3319"	"LIFR"	5
"3320"	"LIG3"	1
"3321"	"LILRA1"	1
"3322"	"LILRA2"	2
"3323"	"LILRA4"	2
"3324"	"LILRB1"	2
"3325"	"LILRB2"	2
"3326"	"LILRB3"	1
"3327"	"LIMCH1"	1
"3328"	"LIMD2"	1
"3329"	"LIMK1"	1
"3330"	"LIMS2"	2
"3331"	"LIN28A"	1
"3332"	"LIN28B"	1
"3333"	"LIN54"	1
"3334"	"LIN9"	1
"3335"	"LINGO1"	2
"3336"	"LINGO2"	5
"3337"	"LINGO4"	4
"3338"	"LINS"	2
"3339"	"LIPE"	1
"3340"	"LIPI"	2
"3341"	"LIPK"	1
"3342"	"LITAF"	1
"3343"	"LIX1L"	2
"3344"	"LMBRD2"	1
"3345"	"LMNB1"	1
"3346"	"LMNB2"	1
"3347"	"LMO1"	1
"3348"	"LMO7"	2
"3349"	"LMX1A"	1
"3350"	"LNP1"	1
"3351"	"LNPEP"	1
"3352"	"LONP2"	2
"3353"	"LONRF1"	1
"3354"	"LONRF2"	1
"3355"	"LOXL3"	2
"3356"	"LPA"	4
"3357"	"LPAR1"	1
"3358"	"LPAR3"	1
"3359"	"LPAR4"	1
"3360"	"LPAR6"	2
"3361"	"LPCAT1"	1
"3362"	"LPCAT2"	1
"3363"	"LPIN2"	2
"3364"	"LPL"	1
"3365"	"LPP"	1
"3366"	"LPPR4"	2
"3367"	"LPPR5"	1
"3368"	"LRAT"	2
"3369"	"LRBA"	2
"3370"	"LRCH2"	1
"3371"	"LRCH3"	1
"3372"	"LRFN1"	1
"3373"	"LRFN5"	7
"3374"	"LRIF1"	2
"3375"	"LRIG2"	2
"3376"	"LRIT1"	1
"3377"	"LRIT2"	1
"3378"	"LRP1"	6
"3379"	"LRP10"	1
"3380"	"LRP12"	3
"3381"	"LRP1B"	29
"3382"	"LRP2"	11
"3383"	"LRP2BP"	1
"3384"	"LRP4"	4
"3385"	"LRP6"	3
"3386"	"LRPAP1"	1
"3387"	"LRPPRC"	2
"3388"	"LRRC1"	1
"3389"	"LRRC15"	1
"3390"	"LRRC16B"	1
"3391"	"LRRC18"	1
"3392"	"LRRC23"	1
"3393"	"LRRC27"	2
"3394"	"LRRC28"	1
"3395"	"LRRC32"	1
"3396"	"LRRC34"	1
"3397"	"LRRC37A"	1
"3398"	"LRRC37A2"	4
"3399"	"LRRC37A3"	3
"3400"	"LRRC37B"	3
"3401"	"LRRC4"	1
"3402"	"LRRC40"	3
"3403"	"LRRC47"	1
"3404"	"LRRC49"	1
"3405"	"LRRC4B"	2
"3406"	"LRRC4C"	7
"3407"	"LRRC6"	1
"3408"	"LRRC7"	5
"3409"	"LRRC8A"	2
"3410"	"LRRC8D"	1
"3411"	"LRRC8E"	1
"3412"	"LRRCC1"	1
"3413"	"LRRFIP1"	1
"3414"	"LRRFIP2"	1
"3415"	"LRRIQ1"	4
"3416"	"LRRIQ3"	1
"3417"	"LRRK1"	1
"3418"	"LRRK2"	4
"3419"	"LRRN2"	1
"3420"	"LRRN3"	1
"3421"	"LRRTM1"	5
"3422"	"LRRTM3"	3
"3423"	"LRRTM4"	2
"3424"	"LSAMP"	2
"3425"	"LSG1"	1
"3426"	"LSM1"	1
"3427"	"LSM4"	1
"3428"	"LSM8"	1
"3429"	"LTBP1"	5
"3430"	"LTBP3"	4
"3431"	"LTBP4"	1
"3432"	"LTN1"	2
"3433"	"LUC7L"	1
"3434"	"LUC7L3"	3
"3435"	"LUZP2"	1
"3436"	"LUZP4"	1
"3437"	"LVRN"	1
"3438"	"LY9"	1
"3439"	"LYG1"	1
"3440"	"LYN"	2
"3441"	"LYPD3"	1
"3442"	"LYSMD4"	1
"3443"	"LYST"	1
"3444"	"LYZL2"	1
"3445"	"LYZL4"	1
"3446"	"LZTR1"	1
"3447"	"M1AP"	1
"3448"	"MAB21L1"	1
"3449"	"MAB21L2"	3
"3450"	"MAB21L3"	1
"3451"	"MACC1"	2
"3452"	"MACF1"	5
"3453"	"MACROD2"	2
"3454"	"MAD1L1"	1
"3455"	"MADD"	2
"3456"	"MAEL"	2
"3457"	"MAGEA10"	1
"3458"	"MAGEA11"	1
"3459"	"MAGEA12"	1
"3460"	"MAGEA4"	1
"3461"	"MAGEA6"	1
"3462"	"MAGEB1"	1
"3463"	"MAGEB10"	1
"3464"	"MAGEB16"	1
"3465"	"MAGEB18"	1
"3466"	"MAGEB3"	4
"3467"	"MAGEC1"	7
"3468"	"MAGEC2"	1
"3469"	"MAGEC3"	2
"3470"	"MAGED1"	1
"3471"	"MAGEE1"	1
"3472"	"MAGEE2"	2
"3473"	"MAGEF1"	1
"3474"	"MAGEL2"	6
"3475"	"MAGI2"	3
"3476"	"MAGT1"	1
"3477"	"MALT1"	1
"3478"	"MAMDC4"	2
"3479"	"MAML3"	2
"3480"	"MAMLD1"	2
"3481"	"MAN1C1"	1
"3482"	"MAN2A2"	1
"3483"	"MANBA"	1
"3484"	"MAP10"	1
"3485"	"MAP1A"	5
"3486"	"MAP1B"	3
"3487"	"MAP1S"	2
"3488"	"MAP2"	3
"3489"	"MAP2K1"	1
"3490"	"MAP2K3"	2
"3491"	"MAP2K6"	1
"3492"	"MAP3K1"	1
"3493"	"MAP3K10"	1
"3494"	"MAP3K13"	3
"3495"	"MAP3K14"	1
"3496"	"MAP3K19"	2
"3497"	"MAP3K4"	2
"3498"	"MAP3K5"	1
"3499"	"MAP3K6"	2
"3500"	"MAP3K7"	1
"3501"	"MAP3K7CL"	1
"3502"	"MAP4"	1
"3503"	"MAP4K3"	1
"3504"	"MAP4K4"	1
"3505"	"MAP6"	3
"3506"	"MAP7"	1
"3507"	"MAP7D3"	1
"3508"	"MAP9"	1
"3509"	"MAPK10"	1
"3510"	"MAPK13"	1
"3511"	"MAPK15"	2
"3512"	"MAPK4"	2
"3513"	"MAPK6"	1
"3514"	"MAPK8IP1"	2
"3515"	"MAPK8IP3"	2
"3516"	"MAPK9"	2
"3517"	"MAPKAPK3"	2
"3518"	"MAPKAPK5"	1
"3519"	"MAPKBP1"	5
"3520"	"MAPRE1"	2
"3521"	"MAPRE2"	1
"3522"	"MAPRE3"	1
"3523"	"MAPT"	2
"3524"	"MARCH10"	1
"3525"	"MARCH4"	2
"3526"	"MARCH6"	1
"3527"	"MARCH7"	3
"3528"	"MARCO"	2
"3529"	"MARK1"	4
"3530"	"MARK3"	1
"3531"	"MARK4"	2
"3532"	"MARS"	1
"3533"	"MARVELD2"	1
"3534"	"MAS1L"	1
"3535"	"MASP1"	1
"3536"	"MASP2"	1
"3537"	"MAST1"	2
"3538"	"MAST2"	2
"3539"	"MAST4"	1
"3540"	"MASTL"	1
"3541"	"MAT2A"	1
"3542"	"MATN2"	1
"3543"	"MATN3"	1
"3544"	"MATN4"	1
"3545"	"MATR3"	1
"3546"	"MAU2"	1
"3547"	"MAZ"	1
"3548"	"MBD1"	1
"3549"	"MBD5"	5
"3550"	"MBD6"	2
"3551"	"MBIP"	1
"3552"	"MBL2"	1
"3553"	"MBOAT7"	2
"3554"	"MBP"	1
"3555"	"MBTPS1"	1
"3556"	"MBTPS2"	1
"3557"	"MC1R"	1
"3558"	"MC2R"	1
"3559"	"MC4R"	1
"3560"	"MCC"	2
"3561"	"MCCC2"	3
"3562"	"MCF2"	3
"3563"	"MCF2L"	1
"3564"	"MCF2L2"	4
"3565"	"MCHR2"	2
"3566"	"MCM10"	1
"3567"	"MCM2"	1
"3568"	"MCM3"	1
"3569"	"MCM3AP"	1
"3570"	"MCM4"	2
"3571"	"MCM5"	1
"3572"	"MCM6"	1
"3573"	"MCM8"	1
"3574"	"MCMDC2"	1
"3575"	"MCOLN2"	2
"3576"	"MCOLN3"	1
"3577"	"MCRS1"	1
"3578"	"MCU"	1
"3579"	"MCUR1"	1
"3580"	"MDC1"	1
"3581"	"MDFIC"	1
"3582"	"MDGA2"	5
"3583"	"MDH1B"	2
"3584"	"MDM1"	1
"3585"	"MDM2"	1
"3586"	"MDN1"	6
"3587"	"ME1"	1
"3588"	"ME2"	1
"3589"	"ME3"	1
"3590"	"MECOM"	1
"3591"	"MED1"	5
"3592"	"MED12"	3
"3593"	"MED12L"	7
"3594"	"MED13"	2
"3595"	"MED13L"	2
"3596"	"MED14"	2
"3597"	"MED17"	1
"3598"	"MED24"	1
"3599"	"MED25"	1
"3600"	"MED30"	1
"3601"	"MEF2B"	1
"3602"	"MEF2C"	6
"3603"	"MEFV"	3
"3604"	"MEGF6"	3
"3605"	"MEGF8"	1
"3606"	"MEGF9"	1
"3607"	"MEMO1"	1
"3608"	"MEP1A"	3
"3609"	"MERTK"	1
"3610"	"MESDC1"	1
"3611"	"METAP1"	1
"3612"	"METTL1"	2
"3613"	"METTL14"	1
"3614"	"METTL15"	1
"3615"	"METTL17"	1
"3616"	"METTL20"	1
"3617"	"METTL21B"	1
"3618"	"METTL22"	1
"3619"	"METTL3"	1
"3620"	"MEX3D"	3
"3621"	"MFGE8"	1
"3622"	"MFHAS1"	2
"3623"	"MFI2"	2
"3624"	"MFN1"	4
"3625"	"MFN2"	1
"3626"	"MFSD1"	1
"3627"	"MFSD11"	1
"3628"	"MFSD2A"	1
"3629"	"MFSD5"	1
"3630"	"MFSD6L"	2
"3631"	"MFSD7"	1
"3632"	"MFSD9"	2
"3633"	"MGA"	1
"3634"	"MGAM"	9
"3635"	"MGAT3"	1
"3636"	"MGAT4B"	1
"3637"	"MGAT4C"	1
"3638"	"MGAT5B"	1
"3639"	"MGEA5"	2
"3640"	"MGMT"	1
"3641"	"MGP"	1
"3642"	"MGRN1"	1
"3643"	"MGST1"	1
"3644"	"MIA3"	2
"3645"	"MIB1"	1
"3646"	"MICAL1"	2
"3647"	"MICAL2"	1
"3648"	"MICAL3"	2
"3649"	"MICALCL"	1
"3650"	"MICB"	1
"3651"	"MICU1"	1
"3652"	"MICU3"	3
"3653"	"MID1"	1
"3654"	"MID2"	1
"3655"	"MIDN"	1
"3656"	"MIEF2"	1
"3657"	"MIOS"	1
"3658"	"MIPEP"	1
"3659"	"MIS18A"	1
"3660"	"MIS18BP1"	2
"3661"	"MISP"	1
"3662"	"MKI67"	3
"3663"	"MKL1"	1
"3664"	"MKLN1"	2
"3665"	"MKRN1"	2
"3666"	"MKRN3"	2
"3667"	"MLH1"	2
"3668"	"MLH3"	1
"3669"	"MLLT10"	1
"3670"	"MLLT6"	1
"3671"	"MLXIPL"	1
"3672"	"MMD2"	1
"3673"	"MME"	5
"3674"	"MMGT1"	1
"3675"	"MMP10"	2
"3676"	"MMP12"	1
"3677"	"MMP14"	1
"3678"	"MMP15"	1
"3679"	"MMP16"	1
"3680"	"MMP20"	1
"3681"	"MMP21"	1
"3682"	"MMP24"	1
"3683"	"MMP25"	1
"3684"	"MMP28"	1
"3685"	"MMRN1"	1
"3686"	"MMRN2"	1
"3687"	"MMS22L"	1
"3688"	"MN1"	1
"3689"	"MNAT1"	1
"3690"	"MNDA"	2
"3691"	"MNT"	1
"3692"	"MOAP1"	1
"3693"	"MOB4"	1
"3694"	"MOCS2"	1
"3695"	"MOG"	3
"3696"	"MOGAT2"	1
"3697"	"MOGAT3"	2
"3698"	"MOGS"	3
"3699"	"MON1B"	2
"3700"	"MON2"	3
"3701"	"MORC1"	4
"3702"	"MORC2"	1
"3703"	"MORC3"	2
"3704"	"MORC4"	1
"3705"	"MORF4L2"	1
"3706"	"MOS"	3
"3707"	"MOV10L1"	2
"3708"	"MPDZ"	4
"3709"	"MPI"	1
"3710"	"MPO"	1
"3711"	"MPP2"	1
"3712"	"MPP4"	1
"3713"	"MPP5"	3
"3714"	"MPP6"	2
"3715"	"MPPE1"	1
"3716"	"MPRIP"	1
"3717"	"MRC2"	2
"3718"	"MRGPRD"	1
"3719"	"MRGPRX2"	1
"3720"	"MRGPRX3"	1
"3721"	"MRGPRX4"	2
"3722"	"MRI1"	1
"3723"	"MRM1"	1
"3724"	"MRO"	1
"3725"	"MROH2B"	3
"3726"	"MROH7"	1
"3727"	"MROH8"	1
"3728"	"MROH9"	2
"3729"	"MRPL1"	1
"3730"	"MRPL16"	1
"3731"	"MRPL17"	1
"3732"	"MRPL37"	1
"3733"	"MRPL39"	1
"3734"	"MRPL9"	2
"3735"	"MRPS15"	1
"3736"	"MRPS22"	1
"3737"	"MRPS24"	1
"3738"	"MRPS30"	2
"3739"	"MRPS35"	2
"3740"	"MRRF"	1
"3741"	"MRS2"	1
"3742"	"MS4A14"	1
"3743"	"MS4A15"	1
"3744"	"MS4A4A"	1
"3745"	"MS4A7"	1
"3746"	"MSANTD3-TMEFF1"	1
"3747"	"MSANTD4"	1
"3748"	"MSC"	1
"3749"	"MSH2"	1
"3750"	"MSH3"	2
"3751"	"MSH4"	3
"3752"	"MSL2"	2
"3753"	"MSLN"	2
"3754"	"MSMO1"	1
"3755"	"MSN"	1
"3756"	"MSRA"	1
"3757"	"MSTN"	1
"3758"	"MTA1"	1
"3759"	"MTA2"	2
"3760"	"MTA3"	1
"3761"	"MTCH2"	1
"3762"	"MTDH"	1
"3763"	"MTF1"	2
"3764"	"MTF2"	1
"3765"	"MTFR1"	1
"3766"	"MTHFD1"	1
"3767"	"MTHFD1L"	1
"3768"	"MTHFD2"	1
"3769"	"MTHFS"	1
"3770"	"MTIF2"	1
"3771"	"MTL5"	1
"3772"	"MTMR12"	1
"3773"	"MTNR1B"	2
"3774"	"MTO1"	1
"3775"	"MTOR"	3
"3776"	"MTR"	1
"3777"	"MTRF1L"	1
"3778"	"MTSS1"	1
"3779"	"MTSS1L"	1
"3780"	"MTURN"	1
"3781"	"MTUS2"	4
"3782"	"MUC13"	2
"3783"	"MUC16"	27
"3784"	"MUC17"	5
"3785"	"MUC3A"	2
"3786"	"MUC4"	3
"3787"	"MUC5AC"	2
"3788"	"MUC5B"	10
"3789"	"MUC6"	1
"3790"	"MUS81"	1
"3791"	"MUSK"	1
"3792"	"MVB12A"	1
"3793"	"MX1"	2
"3794"	"MXRA5"	3
"3795"	"MYADM"	1
"3796"	"MYBPC1"	3
"3797"	"MYBPC2"	1
"3798"	"MYC"	3
"3799"	"MYCBP2"	8
"3800"	"MYCBPAP"	2
"3801"	"MYCL"	1
"3802"	"MYCT1"	3
"3803"	"MYEF2"	1
"3804"	"MYEOV"	1
